sequence_ID,bifurcation_points
4379,1500
4380,1500
4381,1500
4382,1500
4383,1500
4384,1500
4385,1500
4386,1500
4387,1500
4388,1500
4389,1500
4390,1500
4391,1500
4392,1500
4393,1500
4394,1500
4395,1500
4396,1500
4397,1500
4398,1500
4399,1500
4400,1500
4401,1500
4402,1500
4403,1500
4404,1500
4405,1500
4406,1500
4407,1500
4408,1500
4409,1500
4410,1500
4411,1500
4412,1500
4413,1500
4414,1500
4415,1500
4416,1500
4417,1500
4418,1500
4419,1500
4420,1500
4421,1500
4422,1500
4423,1500
4424,1500
4425,1500
4426,1500
4427,1500
4428,1500
4429,1500
4430,1500
4431,1500
4432,1500
4433,1500
4434,1500
4435,1500
4436,1500
4437,1500
4438,1500
4439,1500
4440,1500
4441,1500
4442,1500
4443,1500
4444,1500
4445,1500
4446,1500
4447,1500
4448,1500
4449,1500
4450,1500
4451,1500
4452,1500
4453,1500
4454,1500
4455,1500
4456,1500
4457,1500
4458,1500
4459,1500
4460,1500
4461,1500
4462,1500
4463,1500
4464,1500
4465,1500
4466,1500
4467,1500
4468,1500
4469,1500
4470,1500
4471,1500
4472,1500
4473,1500
4474,1500
4475,1500
4476,1500
4477,1500
4478,1500
4479,1500
4480,1500
4481,1500
4482,1500
4483,1500
4484,1500
4485,1500
4486,1500
4487,1500
4488,1500
4489,1500
4490,1500
4491,1500
4492,1500
4493,1500
4494,1500
4495,1500
4496,1500
4497,1500
4498,1500
4499,1500
4500,1500
4501,1266.29
4502,810.27
4503,665.12
4504,792.74
4505,713.37
4506,1004.46
4507,774.24
4508,1093.6
4509,1101.02
4510,1056.25
4511,791.17
4512,1474.72
4513,772.27
4514,705.2
4515,1329.89
4516,704.68
4517,934.16
4518,1249.53
4519,1065.1
4520,906.93
4521,1073.83
4522,732.44
4523,1189.47
4524,750.04
4525,968.56
4526,1088.06
4527,756.6
4528,1248.8
4529,624.32
4530,735.76
4531,847.84
4532,1250.32
4533,973.14
4534,573.43
4535,815.93
4536,750.74
4537,933.22
4538,767.06
4539,666.03
4540,1279.09
4541,1387.94
4542,1240.15
4543,1445.27
4544,544.24
4545,1360.34
4546,732.08
4547,570.43
4548,599.06
4549,1120.94
4550,736.93
4551,725.44
4552,1089.19
4553,953.07
4554,973.36
4555,1111.02
4556,847.79
4557,962.46
4558,1040.45
4559,617.49
4560,851.13
4561,911.08
4562,930.64
4563,1111.52
4564,1050.15
4565,553.38
4566,616.08
4567,752.58
4568,601.29
4569,810.91
4570,963.05
4571,1220.58
4572,1195.51
4573,933.62
4574,1301.77
4575,779.43
4576,1443.5
4577,787.19
4578,866.92
4579,684.15
4580,754.07
4581,666.39
4582,1015.32
4583,784.91
4584,742.31
4585,894.5
4586,973.14
4587,668.7
4588,973.37
4589,1326.36
4590,1076.1
4591,958.64
4592,854.89
4593,1219.74
4594,756.04
4595,731.27
4596,809.37
4597,587.05
4598,731.18
4599,784.08
4600,779.25
4601,1059.44
4602,1357.15
4603,1345.54
4604,1188.99
4605,716.38
4606,979.14
4607,930.52
4608,1473.66
4609,856.32
4610,637.13
4611,746.22
4612,1000.1
4613,1262.25
4614,1482.18
4615,851.37
4616,737.5
4617,884.39
4618,547.75
4619,947
4620,713.88
4621,1489.03
4622,785.15
4623,717.24
4624,845.44
4625,774.48
4626,906.57
4627,911.3
4628,602.61
4629,836.64
4630,620.37
4631,1424.94
4632,1327.51
4633,620.25
4634,1296.61
4635,1352.24
4636,728.99
4637,1306.58
4638,1132.77
4639,622.34
4640,713.17
4641,827.53
4642,611.15
4643,712.08
4644,918.68
4645,769.29
4646,760.69
4647,691.56
4648,1103.43
4649,990.18
4650,723.91
4651,1059.29
4652,992.04
4653,1198.03
4654,794.39
4655,592.63
4656,1124.82
4657,1325.58
4658,934.09
4659,816.46
4660,1202.64
4661,1403.27
4662,1015.67
4663,1098.62
4664,1244.22
4665,1413.58
4666,1449.93
4667,632.58
4668,769.47
4669,850.99
4670,851.45
4671,782.58
4672,659.22
4673,1065.79
4674,1382.2
4675,1034.98
4676,1204.82
4677,1056.1
4678,1444.86
4679,1113.69
4680,1109.26
4681,1008.82
4682,796.55
4683,740.73
4684,709.54
4685,864.78
4686,661.45
4687,846.86
4688,983.54
4689,772.19
4690,1045.94
4691,773.36
4692,913.33
4693,965.55
4694,731.3
4695,785.35
4696,994.22
4697,730.23
4698,781.27
4699,995.64
4700,814.12
4701,1169.67
4702,1426.49
4703,1014.96
4704,1074.9
4705,1433.05
4706,613.12
4707,1362.55
4708,802.89
4709,938.23
4710,1388.77
4711,1405.9
4712,733.14
4713,894.25
4714,1034.18
4715,1409.73
4716,1048.14
4717,730.34
4718,573.45
4719,1259.43
4720,801.97
4721,1126.75
4722,816.68
4723,1290.64
4724,708.07
4725,954.62
4726,733.13
4727,865.44
4728,658.59
4729,1339.66
4730,756.33
4731,1365.97
4732,1021.79
4733,775.68
4734,1196.29
4735,1282.57
4736,948.76
4737,555.38
4738,809.65
4739,849.35
4740,722.36
4741,1167.15
4742,747.49
4743,1493.37
4744,902.83
4745,671.91
4746,854.55
4747,1029.58
4748,729.87
4749,1416.49
4750,683.41
4751,692.39
4752,1401.39
4753,645.33
4754,1159.52
4755,620.95
4756,1019.3
4757,996.14
4758,1033.29
4759,1298.25
4760,714.93
4761,1098.22
4762,1017.92
4763,1301.95
4764,1441.87
4765,877.85
4766,876.97
4767,927.37
4768,586.82
4769,1029.23
4770,798.09
4771,1028.22
4772,993.45
4773,1485.26
4774,1013.7
4775,654.28
4776,959.47
4777,1401.45
4778,1142.87
4779,841.36
4780,1200.43
4781,837.5
4782,1149.95
4783,886.22
4784,1312.52
4785,710.21
4786,882.93
4787,938.95
4788,791.56
4789,746.89
4790,1162.18
4791,675.98
4792,670.45
4793,662.32
4794,647.42
4795,821.71
4796,775.6
4797,740.76
4798,1337.97
4799,571.78
4800,707.01
4801,858.77
4802,905.36
4803,1034.79
4804,823.13
4805,1224.18
4806,546.24
4807,632.97
4808,645.1
4809,639.65
4810,860.95
4811,841.65
4812,1498.59
4813,1258.58
4814,892.61
4815,746.31
4816,753
4817,601.02
4818,911.49
4819,741.54
4820,796.77
4821,732.6
4822,722.81
4823,635.68
4824,1442.44
4825,748.09
4826,1193.14
4827,777.43
4828,965.66
4829,589.64
4830,1338.42
4831,1251.78
4832,544.73
4833,767.53
4834,1058.93
4835,693.46
4836,813.98
4837,839.45
4838,1392.74
4839,852.69
4840,1110.8
4841,1333.16
4842,648.04
4843,774.1
4844,619.35
4845,995.94
4846,738.62
4847,753.42
4848,869.14
4849,759.01
4850,530.89
4851,968.1
4852,721.6
4853,1044.98
4854,702.43
4855,845.68
4856,551.03
4857,1260.88
4858,1001.9
4859,1163.86
4860,964.19
4861,827.07
4862,999.6
4863,666.42
4864,747.16
4865,926.83
4866,947.59
4867,713.49
4868,1008.06
4869,579.32
4870,857.44
4871,1105.72
4872,1317.79
4873,1113.68
4874,1488.68
4875,824.75
4876,927.27
4877,1177.91
4878,1296.5
4879,1468.33
4880,807.72
4881,1008.33
4882,1474.36
4883,1005.02
4884,688.76
4885,1129.1
4886,602.36
4887,833
4888,1247.62
4889,719.18
4890,610.94
4891,1294.38
4892,1304.52
4893,1147.72
4894,822.35
4895,782.99
4896,602.4
4897,725.83
4898,621.35
4899,1043.95
4900,1356.25
4901,748.23
4902,596.9
4903,1250.8
4904,632.38
4905,968
4906,836.51
4907,1005.61
4908,813.16
4909,737.03
4910,586.65
4911,980.62
4912,1204.76
4913,1056.61
4914,1422.76
4915,1102.9
4916,1006.74
4917,1112.29
4918,1098.29
4919,587.34
4920,1047.48
4921,777.24
4922,713.31
4923,732.08
4924,1180.07
4925,1106.96
4926,1078.67
4927,708.61
4928,1497.51
4929,1058.76
4930,1203.19
4931,1419.41
4932,1384.38
4933,1337.89
4934,672.06
4935,1029.22
4936,752.19
4937,668.44
4938,1465.59
4939,752.7
4940,706.96
4941,977.84
4942,1268.33
4943,762.36
4944,1449.31
4945,738.45
4946,1019.9
4947,1087.57
4948,1391.18
4949,939.4
4950,612.53
4951,1489.22
4952,1018.24
4953,632.28
4954,957.39
4955,825.59
4956,1128.69
4957,908.46
4958,920.15
4959,830.15
4960,706.03
4961,1421
4962,933.78
4963,675.91
4964,696.44
4965,759.03
4966,568.07
4967,1104.73
4968,648.76
4969,1499.82
4970,702.24
4971,966.65
4972,1147.71
4973,830.72
4974,703.93
4975,782.77
4976,823.55
4977,1336.74
4978,925.83
4979,1265.24
4980,822.16
4981,856.75
4982,1094.55
4983,809.42
4984,738.66
4985,930.11
4986,718.32
4987,1228.18
4988,688.12
4989,708.86
4990,669.12
4991,1348.99
4992,895.62
4993,959.58
4994,1171.97
4995,1012.46
4996,876.01
4997,767.43
4998,1376.48
4999,737.97
5000,736.8
5001,1500
5002,1500
5003,1500
5004,1500
5005,1500
5006,1500
5007,1500
5008,1500
5009,1500
5010,1500
5011,1500
5012,1500
5013,1500
5014,1500
5015,1500
5016,1500
5017,1500
5018,1500
5019,1500
5020,1500
5021,1500
5022,1500
5023,1500
5024,1500
5025,1500
5026,1500
5027,1500
5028,1500
5029,1500
5030,1500
5031,1500
5032,1500
5033,1500
5034,1500
5035,1500
5036,1500
5037,1500
5038,1500
5039,1500
5040,1500
5041,1500
5042,1500
5043,1500
5044,1500
5045,1500
5046,1500
5047,1500
5048,1500
5049,1500
5050,1500
5051,1500
5052,1500
5053,1500
5054,1500
5055,1500
5056,1500
5057,1500
5058,1500
5059,1500
5060,1500
5061,1500
5062,1500
5063,1500
5064,1500
5065,1500
5066,1500
5067,1500
5068,1500
5069,1500
5070,1500
5071,1500
5072,1500
5073,1500
5074,1500
5075,1500
5076,1500
5077,1500
5078,1500
5079,1500
5080,1500
5081,1500
5082,1500
5083,1500
5084,1500
5085,1500
5086,1500
5087,1500
5088,1500
5089,1500
5090,1500
5091,1500
5092,1500
5093,1500
5094,1500
5095,1500
5096,1500
5097,1500
5098,1500
5099,1500
5100,1500
5101,1500
5102,1500
5103,1500
5104,1500
5105,1500
5106,1500
5107,1500
5108,1500
5109,1500
5110,1500
5111,1500
5112,1500
5113,1500
5114,1500
5115,1500
5116,1500
5117,1500
5118,1500
5119,1500
5120,1500
5121,1500
5122,1500
5123,1500
5124,1500
5125,1500
5126,1500
5127,1500
5128,1500
5129,1500
5130,1500
5131,1500
5132,1500
5133,1500
5134,1500
5135,1500
5136,1500
5137,1500
5138,1500
5139,1500
5140,1500
5141,1500
5142,1500
5143,1500
5144,1500
5145,1500
5146,1500
5147,1500
5148,1500
5149,1500
5150,1500
5151,1500
5152,1500
5153,1500
5154,1500
5155,1500
5156,1500
5157,1500
5158,1500
5159,1500
5160,1500
5161,1500
5162,1500
5163,1500
5164,1500
5165,1500
5166,1500
5167,1500
5168,1500
5169,1500
5170,1500
5171,1500
5172,1500
5173,1500
5174,1500
5175,1500
5176,1500
5177,1500
5178,1500
5179,1500
5180,1500
5181,1500
5182,1500
5183,1500
5184,1500
5185,1500
5186,1500
5187,1500
5188,1500
5189,1500
5190,1500
5191,1500
5192,1500
5193,1500
5194,1500
5195,1500
5196,1500
5197,1500
5198,1500
5199,1500
5200,1500
5201,1500
5202,1500
5203,1500
5204,1500
5205,1500
5206,1500
5207,1500
5208,1500
5209,1500
5210,1500
5211,1500
5212,1500
5213,1500
5214,1500
5215,1500
5216,1500
5217,1500
5218,1500
5219,1500
5220,1500
5221,1500
5222,1500
5223,1500
5224,1500
5225,1500
5226,1500
5227,1500
5228,1500
5229,1500
5230,1500
5231,1500
5232,1500
5233,1500
5234,1500
5235,1500
5236,1500
5237,1500
5238,1500
5239,1500
5240,1500
5241,1500
5242,1500
5243,1500
5244,1500
5245,1500
5246,1500
5247,1500
5248,1500
5249,1500
5250,1500
5251,1500
5252,1500
5253,1500
5254,1500
5255,1500
5256,1500
5257,1500
5258,1500
5259,1500
5260,1500
5261,1500
5262,1500
5263,1500
5264,1500
5265,1500
5266,1500
5267,1500
5268,1500
5269,1500
5270,1500
5271,1500
5272,1500
5273,1500
5274,1500
5275,1500
5276,1500
5277,1500
5278,1500
5279,1500
5280,1500
5281,1500
5282,1500
5283,1500
5284,1500
5285,1500
5286,1500
5287,1500
5288,1500
5289,1500
5290,1500
5291,1500
5292,1500
5293,1500
5294,1500
5295,1500
5296,1500
5297,1500
5298,1500
5299,1500
5300,1500
5301,1500
5302,1500
5303,1500
5304,1500
5305,1500
5306,1500
5307,1500
5308,1500
5309,1500
5310,1500
5311,1500
5312,1500
5313,1500
5314,1500
5315,1500
5316,1500
5317,1500
5318,1500
5319,1500
5320,1500
5321,1500
5322,1500
5323,1500
5324,1500
5325,1500
5326,1500
5327,1500
5328,1500
5329,1500
5330,1500
5331,1500
5332,1500
5333,1500
5334,1500
5335,1500
5336,1500
5337,1500
5338,1500
5339,1500
5340,1500
5341,1500
5342,1500
5343,1500
5344,1500
5345,1500
5346,1500
5347,1500
5348,1500
5349,1500
5350,1500
5351,1500
5352,1500
5353,1500
5354,1500
5355,1500
5356,1500
5357,1500
5358,1500
5359,1500
5360,1500
5361,1500
5362,1500
5363,1500
5364,1500
5365,1500
5366,1500
5367,1500
5368,1500
5369,1500
5370,1500
5371,1500
5372,1500
5373,1500
5374,1500
5375,1500
5376,1500
5377,1500
5378,1500
5379,1500
5380,1500
5381,1500
5382,1500
5383,1500
5384,1500
5385,1500
5386,1500
5387,1500
5388,1500
5389,1500
5390,1500
5391,1500
5392,1500
5393,1500
5394,1500
5395,1500
5396,1500
5397,1500
5398,1500
5399,1500
5400,1500
5401,1500
5402,1500
5403,1500
5404,1500
5405,1500
5406,1500
5407,1500
5408,1500
5409,1500
5410,1500
5411,1500
5412,1500
5413,1500
5414,1500
5415,1500
5416,1500
5417,1500
5418,1500
5419,1500
5420,1500
5421,1500
5422,1500
5423,1500
5424,1500
5425,1500
5426,1500
5427,1500
5428,1500
5429,1500
5430,1500
5431,1500
5432,1500
5433,1500
5434,1500
5435,1500
5436,1500
5437,1500
5438,1500
5439,1500
5440,1500
5441,1500
5442,1500
5443,1500
5444,1500
5445,1500
5446,1500
5447,1500
5448,1500
5449,1500
5450,1500
5451,1500
5452,1500
5453,1500
5454,1500
5455,1500
5456,1500
5457,1500
5458,1500
5459,1500
5460,1500
5461,1500
5462,1500
5463,1500
5464,1500
5465,1500
5466,1500
5467,1500
5468,1500
5469,1500
5470,1500
5471,1500
5472,1500
5473,1500
5474,1500
5475,1500
5476,1500
5477,1500
5478,1500
5479,1500
5480,1500
5481,1500
5482,1500
5483,1500
5484,1500
5485,1500
5486,1500
5487,1500
5488,1500
5489,1500
5490,1500
5491,1500
5492,1500
5493,1500
5494,1500
5495,1500
5496,1500
5497,1500
5498,1500
5499,1500
5500,1500
5501,1324.94
5502,1172.6
5503,1255.94
5504,878.05
5505,841.43
5506,944.31
5507,1496.71
5508,782.93
5509,1169.28
5510,1357.08
5511,1458.07
5512,1355.39
5513,719.09
5514,1271.24
5515,930.38
5516,773.5
5517,1190.36
5518,687.38
5519,1372.35
5520,679.97
5521,1339.26
5522,809.41
5523,822.56
5524,699.17
5525,764.04
5526,952.67
5527,729.15
5528,1115.31
5529,664.66
5530,1218.72
5531,1032.1
5532,981.1
5533,881.44
5534,829.11
5535,859.5
5536,644.6
5537,841.64
5538,1040.82
5539,1367.77
5540,1314.68
5541,1126.39
5542,1107.6
5543,637.64
5544,1485.36
5545,743.71
5546,782.03
5547,836.6
5548,1302.5
5549,963.06
5550,1024.02
5551,1209.81
5552,1143.06
5553,690.23
5554,710.24
5555,601.55
5556,1398.71
5557,835.24
5558,758.77
5559,712.7
5560,1335.28
5561,755.65
5562,686.79
5563,977.49
5564,1134.94
5565,1134.64
5566,1160.04
5567,1104.07
5568,813.93
5569,674.17
5570,932.28
5571,1372.84
5572,1269.64
5573,698.52
5574,679.79
5575,640.04
5576,1266.61
5577,646.35
5578,792.47
5579,774.93
5580,863.68
5581,1281.53
5582,953.7
5583,869.69
5584,935.99
5585,1005.97
5586,786.09
5587,750.45
5588,915.59
5589,1007.95
5590,1195.77
5591,954.56
5592,1163.78
5593,727.53
5594,759.79
5595,786.82
5596,924.73
5597,824.97
5598,935.56
5599,851.92
5600,1202.49
5601,566.54
5602,668.48
5603,1474.64
5604,938.52
5605,649.2
5606,729.48
5607,745.74
5608,713.84
5609,852.54
5610,714.14
5611,1125.1
5612,900.19
5613,702.63
5614,753.76
5615,1063.12
5616,811.51
5617,646.79
5618,1416.05
5619,1239.64
5620,1138.96
5621,1244.55
5622,968.93
5623,1111.69
5624,570.04
5625,1054.54
5626,973.83
5627,990.56
5628,769.16
5629,793.27
5630,1436.8
5631,1282.58
5632,1321.26
5633,890.56
5634,740.34
5635,1372.96
5636,786.75
5637,897.34
5638,1062.94
5639,1076.02
5640,607.59
5641,1201.39
5642,1064.84
5643,1222.34
5644,766.04
5645,1495.26
5646,720.34
5647,804.07
5648,711.33
5649,754.52
5650,1249.44
5651,904.12
5652,820.43
5653,1029.35
5654,1021.66
5655,1441.55
5656,851.96
5657,1347.12
5658,699.62
5659,976.9
5660,753.54
5661,934.69
5662,737.61
5663,1116.98
5664,680.66
5665,789.61
5666,888.22
5667,1238.96
5668,1033.67
5669,640.18
5670,1028.21
5671,611.1
5672,762.32
5673,1420.46
5674,525.21
5675,1051.71
5676,672
5677,828.4
5678,917.46
5679,613.63
5680,1113.45
5681,709.1
5682,795.05
5683,725.67
5684,636.04
5685,815.23
5686,708.92
5687,1365.65
5688,816.47
5689,1063.18
5690,1325.92
5691,836.57
5692,1263.38
5693,1248.04
5694,1403.22
5695,722.99
5696,1425.28
5697,1106.28
5698,824.88
5699,759.28
5700,751.65
5701,1101.81
5702,924.27
5703,697.02
5704,1097.47
5705,982.38
5706,1427.78
5707,1120.68
5708,1194.08
5709,663.85
5710,1188.1
5711,701.11
5712,855.11
5713,830.05
5714,849.93
5715,1471.94
5716,999.94
5717,695.35
5718,1322.04
5719,663.53
5720,720.17
5721,696.02
5722,1238.29
5723,937.52
5724,584.95
5725,763.63
5726,1021.64
5727,1060.1
5728,1355.71
5729,1022.45
5730,959.85
5731,679.21
5732,733.12
5733,1148.12
5734,684
5735,1196.4
5736,984.33
5737,1245.01
5738,571.92
5739,621.37
5740,930.11
5741,1034.24
5742,743.04
5743,835.46
5744,972.5
5745,856.36
5746,1065.2
5747,1186.67
5748,1436.25
5749,638
5750,826.11
5751,891.57
5752,833
5753,699.48
5754,1185.44
5755,1060.2
5756,652.62
5757,978.95
5758,1027.67
5759,1126.08
5760,1309.09
5761,941.89
5762,794.86
5763,1178.49
5764,917.48
5765,1379.62
5766,648.84
5767,843.36
5768,1323.35
5769,1456.4
5770,702.47
5771,602.79
5772,1128.17
5773,1458.87
5774,790.04
5775,787.05
5776,1265.49
5777,1086.59
5778,1046.45
5779,1026.17
5780,800.64
5781,995.63
5782,993.49
5783,1238.81
5784,797.33
5785,896.48
5786,693.42
5787,832.7
5788,820.24
5789,911.56
5790,653.65
5791,814.62
5792,899.6
5793,950.94
5794,1091.49
5795,1131.11
5796,862.16
5797,703.31
5798,1242.62
5799,781.53
5800,1018.3
5801,704
5802,1133.91
5803,842.21
5804,1044.93
5805,803.8
5806,1061.82
5807,942.48
5808,1465.06
5809,861.47
5810,816.92
5811,716.33
5812,928.62
5813,905.67
5814,1070.34
5815,959.42
5816,995.57
5817,934.81
5818,623.34
5819,561.54
5820,1193.8
5821,850.92
5822,1077.43
5823,1208.39
5824,976.44
5825,1197.47
5826,720.97
5827,740.57
5828,806.98
5829,977.07
5830,682.04
5831,947.64
5832,1150.24
5833,988.12
5834,1027.6
5835,1048.21
5836,941.6
5837,1112.83
5838,1349.16
5839,653.11
5840,731.84
5841,563.25
5842,930.29
5843,597.48
5844,1428.14
5845,1066.63
5846,992.95
5847,692.27
5848,1071.53
5849,1231.67
5850,747.77
5851,637.53
5852,1217.06
5853,820.83
5854,1124.4
5855,1094.71
5856,860.98
5857,1034.04
5858,778.76
5859,765.17
5860,1015.88
5861,748.89
5862,720.47
5863,1130.52
5864,688.65
5865,671.16
5866,1167.14
5867,1058.6
5868,603.77
5869,710.98
5870,932.25
5871,1084.26
5872,946.47
5873,755.95
5874,1016.07
5875,1208.58
5876,892.52
5877,829.65
5878,1203.98
5879,766.28
5880,1161.36
5881,1176.09
5882,1058.84
5883,752.63
5884,624.05
5885,1127.32
5886,777.31
5887,1152.79
5888,842.1
5889,865.09
5890,929.69
5891,895.77
5892,1095.52
5893,852.61
5894,706.25
5895,863.66
5896,765.41
5897,747.5
5898,1412.27
5899,1385.71
5900,793.55
5901,666.35
5902,1026.48
5903,595.85
5904,654.19
5905,830.47
5906,1341.24
5907,813.25
5908,911.57
5909,783.6
5910,863.03
5911,1363.02
5912,1250.3
5913,836.93
5914,917.74
5915,930.17
5916,894.78
5917,744.22
5918,797.79
5919,761.9
5920,917.28
5921,892.21
5922,664.11
5923,919.68
5924,907.32
5925,787.29
5926,859.66
5927,1157.02
5928,562.58
5929,794.36
5930,1252.87
5931,1297.04
5932,687.66
5933,1265.36
5934,607.41
5935,690.39
5936,613.08
5937,834
5938,896.18
5939,1090.57
5940,924.16
5941,900.19
5942,1372.7
5943,956.95
5944,1442.67
5945,653.43
5946,1423.15
5947,826.45
5948,1093.85
5949,859.37
5950,1238.25
5951,766
5952,694.32
5953,954.51
5954,1140.28
5955,815.43
5956,944.19
5957,882.32
5958,982.41
5959,775.73
5960,1390.13
5961,692.23
5962,916.8
5963,928.89
5964,1359.59
5965,1177.02
5966,1010.98
5967,1234.52
5968,1336.61
5969,1003.34
5970,814.66
5971,595.9
5972,1080.81
5973,817.16
5974,1343.34
5975,1101.93
5976,1459.51
5977,911.59
5978,740.16
5979,1086.82
5980,1153.41
5981,1015.24
5982,1391.61
5983,1217.48
5984,805.72
5985,994.19
5986,1025.97
5987,1229.84
5988,633.17
5989,790.44
5990,748.55
5991,1304.02
5992,774.58
5993,687.75
5994,1330.91
5995,925.53
5996,784.34
5997,1355.66
5998,1013.16
5999,573.46
6000,677.14
6001,1500
6002,1500
6003,1500
6004,1500
6005,1500
6006,1500
6007,1500
6008,1500
6009,1500
6010,1500
6011,1500
6012,1500
6013,1500
6014,1500
6015,1500
6016,1500
6017,1500
6018,1500
6019,1500
6020,1500
6021,1500
6022,1500
6023,1500
6024,1500
6025,1500
6026,1500
6027,1500
6028,1500
6029,1500
6030,1500
6031,1500
6032,1500
6033,1500
6034,1500
6035,1500
6036,1500
6037,1500
6038,1500
6039,1500
6040,1500
6041,1500
6042,1500
6043,1500
6044,1500
6045,1500
6046,1500
6047,1500
6048,1500
6049,1500
6050,1500
6051,1500
6052,1500
6053,1500
6054,1500
6055,1500
6056,1500
6057,1500
6058,1500
6059,1500
6060,1500
6061,1500
6062,1500
6063,1500
6064,1500
6065,1500
6066,1500
6067,1500
6068,1500
6069,1500
6070,1500
6071,1500
6072,1500
6073,1500
6074,1500
6075,1500
6076,1500
6077,1500
6078,1500
6079,1500
6080,1500
6081,1500
6082,1500
6083,1500
6084,1500
6085,1500
6086,1500
6087,1500
6088,1500
6089,1500
6090,1500
6091,1500
6092,1500
6093,1500
6094,1500
6095,1500
6096,1500
6097,1500
6098,1500
6099,1500
6100,1500
6101,1500
6102,1500
6103,1500
6104,1500
6105,1500
6106,1500
6107,1500
6108,1500
6109,1500
6110,1500
6111,1500
6112,1500
6113,1500
6114,1500
6115,1500
6116,1500
6117,1500
6118,1500
6119,1500
6120,1500
6121,1500
6122,1500
6123,1500
6124,1500
6125,1500
6126,1500
6127,1500
6128,1500
6129,1500
6130,1500
6131,1500
6132,1500
6133,1500
6134,1500
6135,1500
6136,1500
6137,1500
6138,1500
6139,1500
6140,1500
6141,1500
6142,1500
6143,1500
6144,1500
6145,1500
6146,1500
6147,1500
6148,1500
6149,1500
6150,1500
6151,1500
6152,1500
6153,1500
6154,1500
6155,1500
6156,1500
6157,1500
6158,1500
6159,1500
6160,1500
6161,1500
6162,1500
6163,1500
6164,1500
6165,1500
6166,1500
6167,1500
6168,1500
6169,1500
6170,1500
6171,1500
6172,1500
6173,1500
6174,1500
6175,1500
6176,1500
6177,1500
6178,1500
6179,1500
6180,1500
6181,1500
6182,1500
6183,1500
6184,1500
6185,1500
6186,1500
6187,1500
6188,1500
6189,1500
6190,1500
6191,1500
6192,1500
6193,1500
6194,1500
6195,1500
6196,1500
6197,1500
6198,1500
6199,1500
6200,1500
6201,1500
6202,1500
6203,1500
6204,1500
6205,1500
6206,1500
6207,1500
6208,1500
6209,1500
6210,1500
6211,1500
6212,1500
6213,1500
6214,1500
6215,1500
6216,1500
6217,1500
6218,1500
6219,1500
6220,1500
6221,1500
6222,1500
6223,1500
6224,1500
6225,1500
6226,1500
6227,1500
6228,1500
6229,1500
6230,1500
6231,1500
6232,1500
6233,1500
6234,1500
6235,1500
6236,1500
6237,1500
6238,1500
6239,1500
6240,1500
6241,1500
6242,1500
6243,1500
6244,1500
6245,1500
6246,1500
6247,1500
6248,1500
6249,1500
6250,1500
6251,1500
6252,1500
6253,1500
6254,1500
6255,1500
6256,1500
6257,1500
6258,1500
6259,1500
6260,1500
6261,1500
6262,1500
6263,1500
6264,1500
6265,1500
6266,1500
6267,1500
6268,1500
6269,1500
6270,1500
6271,1500
6272,1500
6273,1500
6274,1500
6275,1500
6276,1500
6277,1500
6278,1500
6279,1500
6280,1500
6281,1500
6282,1500
6283,1500
6284,1500
6285,1500
6286,1500
6287,1500
6288,1500
6289,1500
6290,1500
6291,1500
6292,1500
6293,1500
6294,1500
6295,1500
6296,1500
6297,1500
6298,1500
6299,1500
6300,1500
6301,1500
6302,1500
6303,1500
6304,1500
6305,1500
6306,1500
6307,1500
6308,1500
6309,1500
6310,1500
6311,1500
6312,1500
6313,1500
6314,1500
6315,1500
6316,1500
6317,1500
6318,1500
6319,1500
6320,1500
6321,1500
6322,1500
6323,1500
6324,1500
6325,1500
6326,1500
6327,1500
6328,1500
6329,1500
6330,1500
6331,1500
6332,1500
6333,1500
6334,1500
6335,1500
6336,1500
6337,1500
6338,1500
6339,1500
6340,1500
6341,1500
6342,1500
6343,1500
6344,1500
6345,1500
6346,1500
6347,1500
6348,1500
6349,1500
6350,1500
6351,1500
6352,1500
6353,1500
6354,1500
6355,1500
6356,1500
6357,1500
6358,1500
6359,1500
6360,1500
6361,1500
6362,1500
6363,1500
6364,1500
6365,1500
6366,1500
6367,1500
6368,1500
6369,1500
6370,1500
6371,1500
6372,1500
6373,1500
6374,1500
6375,1500
6376,1500
6377,1500
6378,1500
6379,1500
6380,1500
6381,1500
6382,1500
6383,1500
6384,1500
6385,1500
6386,1500
6387,1500
6388,1500
6389,1500
6390,1500
6391,1500
6392,1500
6393,1500
6394,1500
6395,1500
6396,1500
6397,1500
6398,1500
6399,1500
6400,1500
6401,1500
6402,1500
6403,1500
6404,1500
6405,1500
6406,1500
6407,1500
6408,1500
6409,1500
6410,1500
6411,1500
6412,1500
6413,1500
6414,1500
6415,1500
6416,1500
6417,1500
6418,1500
6419,1500
6420,1500
6421,1500
6422,1500
6423,1500
6424,1500
6425,1500
6426,1500
6427,1500
6428,1500
6429,1500
6430,1500
6431,1500
6432,1500
6433,1500
6434,1500
6435,1500
6436,1500
6437,1500
6438,1500
6439,1500
6440,1500
6441,1500
6442,1500
6443,1500
6444,1500
6445,1500
6446,1500
6447,1500
6448,1500
6449,1500
6450,1500
6451,1500
6452,1500
6453,1500
6454,1500
6455,1500
6456,1500
6457,1500
6458,1500
6459,1500
6460,1500
6461,1500
6462,1500
6463,1500
6464,1500
6465,1500
6466,1500
6467,1500
6468,1500
6469,1500
6470,1500
6471,1500
6472,1500
6473,1500
6474,1500
6475,1500
6476,1500
6477,1500
6478,1500
6479,1500
6480,1500
6481,1500
6482,1500
